"locus","stratum","num.genotyped","num.missing","prop.genotyped","num.alleles","allelic.richness","prop.unique.alleles","exptd.het","obsvd.het","num.snps"
"locus048","HaevoSI-Summer",4,0,1,1,0.25,0,0,0,1
"locus053","HaevoSI-Summer",4,0,1,3,0.75,0.5,0.464285714285714,0.5,2
"locus055","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.25,1
"locus056","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.75,1
"locus058","HaevoSI-Summer",4,0,1,2,0.5,0,0.571428571428571,0.5,1
"locus060","HaevoSI-Summer",4,0,1,1,0.25,0,0,0,1
"locus061","HaevoSI-Summer",2,2,0.5,2,1,0.5,0.5,0.25,2
"locus062","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.75,1
"locus064","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.428571428571429,0,1
"locus065","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"locus073","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"locus074","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"locus076","HaevoSI-Summer",3,1,0.75,2,0.666666666666667,0.333333333333333,0.533333333333333,0.5,1
"locus077","HaevoSI-Summer",2,2,0.5,1,0.5,0,0,0,1
"locus080","HaevoSI-Summer",2,2,0.5,2,1,0.5,0.5,0.25,1
"locus083","HaevoSI-Summer",0,4,0,0,NA,NA,NA,0,1
"locus088","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"locus093","HaevoSI-Summer",2,2,0.5,1,0.5,0,0,0,1
"locus096","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"locus098","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.75,1
"locus100","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,3
"locus106","HaevoSI-Summer",4,0,1,2,0.5,0,0.571428571428571,0.5,1
"locus116","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"locus119","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.25,1
"locus120","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"locus128","HaevoSI-Summer",3,1,0.75,2,0.666666666666667,0.666666666666667,0.333333333333333,0.25,1
"locus129","HaevoSI-Summer",4,0,1,3,0.75,0.5,0.607142857142857,0.25,2
"locus130","HaevoSI-Summer",2,2,0.5,2,1,0.5,0.5,0.25,1
"locus134","HaevoSI-Summer",2,2,0.5,2,1,0.5,0.5,0.25,1
"locus135","HaevoSI-Summer",4,0,1,3,0.75,0.5,0.464285714285714,0.5,2
"locus137","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"locus139","HaevoSI-Summer",4,0,1,1,0.25,0,0,0,1
"locus140","HaevoSI-Summer",4,0,1,1,0.25,0,0,0,1
"locus146","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.428571428571429,0,1
"locus148","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"locus151","HaevoSI-Summer",3,1,0.75,2,0.666666666666667,0.333333333333333,0.533333333333333,0.5,1
"locus157","HaevoSI-Summer",3,1,0.75,2,0.666666666666667,0.666666666666667,0.333333333333333,0.25,1
"locus161","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.25,1
"locus165","HaevoSI-Summer",2,2,0.5,2,1,0.5,0.5,0.25,1
"locus170","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.25,1
"locus176","HaevoSI-Summer",2,2,0.5,2,1,0.5,0.5,0.25,1
"locus184","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"locus186","HaevoSI-Summer",4,0,1,1,0.25,0,0,0,1
"locus188","HaevoSI-Summer",2,2,0.5,2,1,0.5,0.5,0.25,2
"locus189","HaevoSI-Summer",4,0,1,2,0.5,0,0.571428571428571,1,2
"locus190","HaevoSI-Summer",4,0,1,1,0.25,0,0,0,1
"locus191","HaevoSI-Summer",2,2,0.5,2,1,0.5,0.5,0.25,1
"locus192","HaevoSI-Summer",2,2,0.5,2,1,0,0.666666666666667,0.5,1
"locus195","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"locus202","HaevoSI-Summer",4,0,1,2,0.5,0,0.571428571428571,0.5,1
"locus215","HaevoSI-Summer",2,2,0.5,2,1,1,0.666666666666667,0,1
"locus227","HaevoSI-Summer",4,0,1,1,0.25,0,0,0,1
"locus231","HaevoSI-Summer",2,2,0.5,2,1,0.5,0.5,0.25,1
"locus235","HaevoSI-Summer",4,0,1,2,0.5,0,0.571428571428571,0.5,1
"locus236","HaevoSI-Summer",4,0,1,1,0.25,0,0,0,1
"locus237","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,2
"locus239","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.75,1
"locus248","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"locus256","HaevoSI-Summer",4,0,1,2,0.5,0,0.571428571428571,0.5,1
"locus263","HaevoSI-Summer",3,1,0.75,2,0.666666666666667,0.666666666666667,0.333333333333333,0.25,1
"locus264","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.25,1
"locus274","HaevoSI-Summer",3,1,0.75,2,0.666666666666667,0.333333333333333,0.533333333333333,0.5,1
"locus280","HaevoSI-Summer",4,0,1,1,0.25,0,0,0,1
"locus282","HaevoSI-Summer",4,0,1,2,0.5,0,0.571428571428571,0.5,1
"locus286","HaevoSI-Summer",3,1,0.75,1,0.333333333333333,0.333333333333333,0,0,1
"locus291","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.75,2
"locus292","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"locus296","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"locus301","HaevoSI-Summer",2,2,0.5,2,1,0.5,0.5,0.25,1
"locus314","HaevoSI-Summer",2,2,0.5,1,0.5,0,0,0,1
"locus321","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"locus322","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"locus323","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.75,1
"locus329","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.75,1
"locus332","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"locus358","HaevoSI-Summer",4,0,1,2,0.5,0,0.571428571428571,1,1
"locus359","HaevoSI-Summer",3,1,0.75,1,0.333333333333333,0.333333333333333,0,0,1
"locus360","HaevoSI-Summer",3,1,0.75,2,0.666666666666667,0.333333333333333,0.6,0.25,1
