"id","stratum","num.loci.genotyped","num.loci.missing.genotypes","pct.loci.missing.genotypes","pct.loci.homozygous"
"z0012480","IsabelSI-South",154,8,0.0493827160493827,0.58641975308642
"z0012481","IsabelSI-South",162,0,0,0.654320987654321
"z0012482","IsabelSI-South",152,10,0.0617283950617284,0.617283950617284
"z0012483","IsabelSI-South",156,6,0.037037037037037,0.641975308641975
"z0012484","IsabelSI-South",148,14,0.0864197530864197,0.524691358024691
"z0012485","IsabelSI-South",161,1,0.00617283950617284,0.592592592592593
"z0012486","IsabelSI-South",151,11,0.0679012345679012,0.493827160493827
"z0012488","IsabelSI-South",146,16,0.0987654320987654,0.549382716049383
"z0012489","IsabelSI-South",162,0,0,0.598765432098765
"z0012490","IsabelSI-South",117,45,0.277777777777778,0.419753086419753
"z0012491","IsabelSI-South",151,11,0.0679012345679012,0.62962962962963
"z0012492","IsabelSI-South",162,0,0,0.660493827160494
"z0012493","IsabelSI-South",143,19,0.117283950617284,0.567901234567901
"z0012494","IsabelSI-South",150,12,0.0740740740740741,0.580246913580247
"z0012497","IsabelSI-South",156,6,0.037037037037037,0.530864197530864
"z0012499","IsabelSI-South",160,2,0.0123456790123457,0.598765432098765
"z0012500","IsabelSI-South",159,3,0.0185185185185185,0.623456790123457
"z0012503","IsabelSI-South",153,9,0.0555555555555556,0.574074074074074
"z0012504","IsabelSI-South",160,2,0.0123456790123457,0.611111111111111
"z0012505","IsabelSI-South",132,30,0.185185185185185,0.481481481481481
"z0012509","IsabelSI-South",160,2,0.0123456790123457,0.592592592592593
"z0012511","IsabelSI-South",152,10,0.0617283950617284,0.512345679012346
"z0012515","IsabelSI-South",123,39,0.240740740740741,0.444444444444444
"z0012517","IsabelSI-South",146,16,0.0987654320987654,0.537037037037037
"z0012519","IsabelSI-South",159,3,0.0185185185185185,0.623456790123457
"z0012520","IsabelSI-South",155,7,0.0432098765432099,0.660493827160494
"z0012521","IsabelSI-South",161,1,0.00617283950617284,0.660493827160494
"z0012522","IsabelSI-South",143,19,0.117283950617284,0.45679012345679
"z0012523","IsabelSI-South",138,24,0.148148148148148,0.506172839506173
"z0012524","IsabelSI-South",144,18,0.111111111111111,0.574074074074074
"z0012525","IsabelSI-South",150,12,0.0740740740740741,0.580246913580247
"z0012527","IsabelSI-South",161,1,0.00617283950617284,0.549382716049383
"z0012528","IsabelSI-South",146,16,0.0987654320987654,0.54320987654321
"z0061457","IsabelSI-South",157,5,0.0308641975308642,0.58641975308642
"z0061464","IsabelSI-South",156,6,0.037037037037037,0.54320987654321
"z0061467","IsabelSI-South",162,0,0,0.623456790123457
"z0061468","IsabelSI-South",145,17,0.104938271604938,0.58641975308642
"z0216931","IsabelSI-South",146,16,0.0987654320987654,0.567901234567901
"z0016882","Malaysia",133,29,0.179012345679012,0.45679012345679
"z0016883","Malaysia",161,1,0.00617283950617284,0.691358024691358
"z0016884","Malaysia",161,1,0.00617283950617284,0.62962962962963
"z0016885","Malaysia",150,12,0.0740740740740741,0.512345679012346
"z0016886","Malaysia",134,28,0.17283950617284,0.530864197530864
"z0016887","Malaysia",136,26,0.160493827160494,0.493827160493827
"z0016888","Malaysia",144,18,0.111111111111111,0.561728395061728
"z0006805","PNG",158,4,0.0246913580246914,0.555555555555556
"z0026450","PNG",162,0,0,0.604938271604938
"z0026451","PNG",153,9,0.0555555555555556,0.537037037037037
"z0026452","PNG",149,13,0.0802469135802469,0.574074074074074
"z0026456","PNG",139,23,0.141975308641975,0.561728395061728
"z0026457","PNG",161,1,0.00617283950617284,0.62962962962963
"z0026458","PNG",138,24,0.148148148148148,0.450617283950617
"z0032021","PNG",160,2,0.0123456790123457,0.604938271604938
"z0032022","PNG",103,59,0.364197530864198,0.376543209876543
"z0032023","PNG",133,29,0.179012345679012,0.512345679012346
"z0032024","PNG",154,8,0.0493827160493827,0.617283950617284
"z0032031","PNG",148,14,0.0864197530864197,0.574074074074074
"z0040942","PNG",160,2,0.0123456790123457,0.561728395061728
